DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.193	5.0181	26.4936	20.9375	2.3199e-01	0.1273	0.011	1459.99	50.531	3.7819	38.410117
0.203	5.0199	26.4660	20.9155	2.1978e-01	0.1273	0.015	1459.96	50.479	3.7785	38.410118
0.193	5.0211	26.4884	20.9331	2.3199e-01	0.1273	0.011	1459.99	50.488	3.7785	38.410118
0.205	5.0208	26.4917	20.9357	2.3199e-01	0.1285	0.015	1460.00	50.495	3.7790	38.410119
0.193	5.0175	26.4851	20.9308	2.1978e-01	0.1273	0.011	1459.97	50.438	3.7752	38.410119
0.203	5.0155	26.5250	20.9626	2.3199e-01	0.1273	0.011	1460.02	50.443	3.7747	38.410120
0.205	5.0137	26.5081	20.9494	2.3199e-01	0.1273	0.011	1459.99	50.454	3.7762	38.410120
0.205	5.0118	26.5067	20.9484	2.3199e-01	0.1273	0.011	1459.98	50.410	3.7731	38.410121
0.205	5.0117	26.5276	20.9650	2.3199e-01	0.1285	0.011	1460.00	50.410	3.7725	38.410121
0.203	5.0100	26.4901	20.9355	2.3199e-01	0.1273	0.015	1459.95	50.354	3.7695	38.410122
0.218	5.0095	26.4809	20.9282	2.1978e-01	0.1273	0.007	1459.94	50.359	3.7701	38.410122
0.205	5.0101	26.4696	20.9193	2.1978e-01	0.1285	0.011	1459.92	50.363	3.7706	38.410122
0.218	5.0082	26.4321	20.8898	2.1978e-01	0.1273	0.011	1459.87	50.373	3.7725	38.410123
0.216	5.0071	26.4359	20.8929	2.1978e-01	0.1273	0.011	1459.87	50.327	3.7690	38.410123
0.218	5.0039	26.4299	20.8884	2.1978e-01	0.1285	0.015	1459.85	50.333	3.7700	38.410124
0.205	4.9994	26.4138	20.8761	2.1978e-01	0.1273	0.011	1459.81	50.275	3.7664	38.410124
0.229	4.9967	26.4327	20.8914	2.1978e-01	0.1273	0.011	1459.82	50.287	3.7671	38.410125
0.205	4.9920	26.4136	20.8767	2.1978e-01	0.1285	0.011	1459.78	50.296	3.7687	38.410125
0.227	4.9863	26.4030	20.8688	2.3199e-01	0.1285	0.011	1459.74	50.242	3.7654	38.410126
0.218	4.9805	26.4301	20.8908	2.3199e-01	0.1285	0.011	1459.75	50.185	3.7610	38.410126
0.229	4.9750	26.4284	20.8900	2.3199e-01	0.1285	0.015	1459.73	50.190	3.7619	38.410127
0.229	4.9708	26.4640	20.9185	2.3199e-01	0.1273	0.011	1459.75	50.193	3.7616	38.410127
0.227	4.9671	26.5007	20.9479	2.3199e-01	0.1273	0.011	1459.79	50.202	3.7617	38.410128
0.229	4.9652	26.4938	20.9426	2.3199e-01	0.1273	0.011	1459.77	50.147	3.7579	38.410128
0.240	4.9703	26.5458	20.9833	2.3199e-01	0.1273	0.011	1459.86	50.152	3.7565	38.410129
0.229	4.9808	26.5722	21.0031	2.3199e-01	0.1285	0.015	1459.93	50.092	3.7505	38.410129
0.239	4.9892	26.5933	21.0190	2.3199e-01	0.1273	0.011	1460.00	50.094	3.7493	38.410130
0.240	4.9998	26.6539	21.0660	2.3199e-01	0.1273	0.011	1460.12	50.093	3.7467	38.410130
0.229	5.0087	26.6567	21.0673	2.3199e-01	0.1285	0.015	1460.16	50.036	3.7416	38.410131
0.240	5.0151	26.6952	21.0972	2.3199e-01	0.1273	0.011	1460.23	50.040	3.7403	38.410131
0.252	5.0228	26.7318	21.1254	2.3199e-01	0.1285	0.015	1460.31	49.979	3.7342	38.410132
0.240	5.0275	26.6852	21.0881	2.3199e-01	0.1285	0.011	1460.27	49.979	3.7349	38.410132
0.240	5.0287	26.7087	21.1066	2.3199e-01	0.1273	0.007	1460.31	49.977	3.7341	38.410133
0.240	5.0239	26.6961	21.0971	2.3199e-01	0.1285	0.015	1460.27	49.919	3.7305	38.410133
0.239	5.0210	26.6173	21.0351	2.1978e-01	0.1285	0.011	1460.16	49.922	3.7330	38.410134
0.253	5.0206	26.5977	21.0196	2.3199e-01	0.1273	0.011	1460.13	49.932	3.7342	38.410134
0.240	5.0218	26.5427	20.9759	2.1978e-01	0.1273	0.011	1460.07	49.885	3.7319	38.410135
0.253	5.0214	26.4932	20.9369	2.3199e-01	0.1273	0.011	1460.00	49.891	3.7336	38.410135
0.252	5.0178	26.4956	20.9391	2.3199e-01	0.1273	0.011	1459.99	49.832	3.7295	38.410136
