DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.046	5.8942	32.6909	25.7411	2.8083e-01	0.1285	0.015	1471.41	55.228	3.8841	38.341366
0.056	5.8944	32.6904	25.7407	2.8083e-01	0.1273	0.015	1471.41	55.222	3.8837	38.341366
0.046	5.8942	32.6904	25.7408	2.8083e-01	0.1285	0.015	1471.41	55.215	3.8833	38.341367
0.046	5.8942	32.6904	25.7408	2.9304e-01	0.1285	0.015	1471.41	55.217	3.8833	38.341367
0.057	5.8942	32.6902	25.7407	2.8083e-01	0.1285	0.015	1471.41	55.210	3.8829	38.341368
0.044	5.8944	32.6905	25.7409	2.8083e-01	0.1285	0.015	1471.41	55.211	3.8829	38.341368
0.057	5.8947	32.6903	25.7406	2.6862e-01	0.1285	0.015	1471.41	55.212	3.8830	38.341369
0.033	5.8947	32.6905	25.7408	2.6862e-01	0.1285	0.015	1471.41	55.213	3.8830	38.341369
0.044	5.8950	32.6904	25.7407	2.6862e-01	0.1285	0.015	1471.41	55.214	3.8831	38.341370
0.046	5.8947	32.6904	25.7407	2.5641e-01	0.1285	0.015	1471.41	55.215	3.8832	38.341370
0.046	5.8947	32.6905	25.7408	2.6862e-01	0.1285	0.015	1471.41	55.216	3.8832	38.341371
0.046	5.8946	32.6904	25.7407	2.6862e-01	0.1285	0.015	1471.41	55.217	3.8833	38.341371
0.032	5.8944	32.6906	25.7409	2.6862e-01	0.1298	0.018	1471.41	55.218	3.8834	38.341372
0.046	5.8944	32.6906	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.219	3.8835	38.341372
0.033	5.8944	32.6906	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.220	3.8835	38.341372
0.046	5.8944	32.6907	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.221	3.8836	38.341373
0.032	5.8946	32.6907	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.222	3.8836	38.341373
0.033	5.8947	32.6906	25.7409	2.5641e-01	0.1285	0.015	1471.41	55.223	3.8837	38.341374
0.046	5.8949	32.6907	25.7409	2.5641e-01	0.1285	0.015	1471.41	55.224	3.8838	38.341374
0.046	5.8949	32.6906	25.7409	2.4420e-01	0.1285	0.015	1471.41	55.225	3.8838	38.341375
0.044	5.8949	32.6905	25.7408	2.4420e-01	0.1285	0.015	1471.41	55.226	3.8839	38.341375
0.046	5.8949	32.6907	25.7409	2.4420e-01	0.1273	0.015	1471.41	55.227	3.8840	38.341376
0.046	5.8947	32.6908	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.228	3.8841	38.341376
0.046	5.8947	32.6906	25.7409	2.5641e-01	0.1298	0.015	1471.41	55.229	3.8841	38.341377
0.056	5.8949	32.6905	25.7408	2.5641e-01	0.1285	0.015	1471.41	55.221	3.8836	38.341377
0.057	5.8942	32.6908	25.7411	2.4420e-01	0.1285	0.015	1471.41	55.222	3.8837	38.341378
0.057	5.8942	32.6908	25.7411	2.4420e-01	0.1285	0.015	1471.41	55.215	3.8832	38.341378
0.056	5.8941	32.6909	25.7412	2.4420e-01	0.1285	0.015	1471.41	55.215	3.8832	38.341379
0.082	5.8938	32.6912	25.7415	2.4420e-01	0.1273	0.015	1471.41	55.207	3.8827	38.341379
0.057	5.8939	32.6911	25.7414	2.4420e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341380
0.082	5.8938	32.6912	25.7415	2.4420e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341380
0.080	5.8939	32.6908	25.7411	2.4420e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341381
0.082	5.8941	32.6906	25.7410	2.5641e-01	0.1273	0.015	1471.41	55.207	3.8827	38.341381
0.082	5.8941	32.6909	25.7412	2.5641e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341382
0.093	5.8941	32.6909	25.7412	2.5641e-01	0.1273	0.015	1471.41	55.207	3.8827	38.341382
0.091	5.8938	32.6907	25.7411	2.5641e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341383
0.093	5.8938	32.6907	25.7411	2.5641e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341383
0.104	5.8933	32.6911	25.7415	2.5641e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341384
0.093	5.8933	32.6907	25.7412	2.5641e-01	0.1298	0.015	1471.40	55.207	3.8828	38.341384
0.104	5.8931	32.6910	25.7414	2.5641e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341385
0.104	5.8930	32.6914	25.7417	2.5641e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341385
0.104	5.8928	32.6912	25.7416	2.5641e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341386
0.104	5.8930	32.6909	25.7414	2.6862e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341386
0.104	5.8936	32.6903	25.7408	2.6862e-01	0.1285	0.015	1471.40	55.207	3.8827	38.341386
0.117	5.8938	32.6908	25.7412	2.6862e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341387
0.104	5.8939	32.6910	25.7413	2.8083e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341387
0.129	5.8941	32.6909	25.7412	2.8083e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341388
0.116	5.8941	32.6906	25.7410	2.8083e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341388
0.117	5.8936	32.6908	25.7412	2.8083e-01	0.1298	0.015	1471.41	55.208	3.8827	38.341389
0.117	5.8936	32.6907	25.7411	2.9304e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341389
0.129	5.8936	32.6907	25.7411	2.8083e-01	0.1298	0.015	1471.41	55.208	3.8828	38.341390
0.127	5.8938	32.6906	25.7410	2.8083e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341390
0.129	5.8934	32.6911	25.7414	2.8083e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341391
0.129	5.8938	32.6909	25.7412	2.6862e-01	0.1298	0.015	1471.41	55.208	3.8827	38.341391
0.116	5.8939	32.6904	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.207	3.8827	38.341392
0.153	5.8939	32.6904	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341392
0.142	5.8936	32.6907	25.7411	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341393
0.142	5.8934	32.6908	25.7412	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341393
0.140	5.8934	32.6906	25.7411	2.6862e-01	0.1285	0.015	1471.40	55.208	3.8828	38.341394
0.153	5.8934	32.6905	25.7409	2.6862e-01	0.1285	0.015	1471.40	55.208	3.8828	38.341394
0.153	5.8931	32.6905	25.7410	2.6862e-01	0.1298	0.015	1471.40	55.208	3.8828	38.341395
0.153	5.8933	32.6905	25.7410	2.6862e-01	0.1285	0.015	1471.40	55.208	3.8828	38.341395
0.151	5.8934	32.6905	25.7410	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341396
0.153	5.8933	32.6906	25.7411	2.5641e-01	0.1285	0.015	1471.40	55.208	3.8828	38.341396
0.164	5.8936	32.6905	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341397
0.153	5.8934	32.6905	25.7410	2.5641e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341397
0.163	5.8934	32.6908	25.7412	2.5641e-01	0.1285	0.015	1471.41	55.208	3.8828	38.341398
0.164	5.8938	32.6910	25.7414	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341398
0.153	5.8938	32.6909	25.7413	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341399
0.164	5.8938	32.6909	25.7412	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341399
0.151	5.8939	32.6910	25.7413	2.5641e-01	0.1285	0.015	1471.41	55.270	3.8871	38.341399
0.164	5.8939	32.6902	25.7407	2.5641e-01	0.1285	0.015	1471.41	55.215	3.8833	38.341400
0.153	5.8939	32.6908	25.7411	2.5641e-01	0.1285	0.015	1471.41	55.215	3.8832	38.341400
0.164	5.8938	32.6910	25.7413	2.6862e-01	0.1285	0.018	1471.41	55.215	3.8832	38.341401
0.151	5.8941	32.6905	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.214	3.8832	38.341401
0.153	5.8938	32.6908	25.7412	2.6862e-01	0.1285	0.015	1471.41	55.214	3.8832	38.341402
0.142	5.8939	32.6908	25.7411	2.5641e-01	0.1285	0.015	1471.41	55.214	3.8831	38.341402
0.164	5.8936	32.6910	25.7413	2.5641e-01	0.1285	0.015	1471.41	55.213	3.8832	38.341403
0.140	5.8939	32.6904	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.213	3.8831	38.341403
0.153	5.8934	32.6910	25.7414	2.6862e-01	0.1285	0.015	1471.41	55.213	3.8831	38.341404
0.153	5.8934	32.6909	25.7413	2.6862e-01	0.1285	0.015	1471.41	55.212	3.8831	38.341404
0.142	5.8938	32.6908	25.7412	2.5641e-01	0.1273	0.015	1471.41	55.212	3.8830	38.341405
0.140	5.8936	32.6907	25.7411	2.6862e-01	0.1273	0.015	1471.41	55.212	3.8830	38.341405
0.164	5.8934	32.6905	25.7410	2.8083e-01	0.1285	0.015	1471.41	55.211	3.8830	38.341406
0.142	5.8931	32.6911	25.7415	2.9304e-01	0.1285	0.015	1471.40	55.211	3.8830	38.341406
