DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.024	4.1503	31.5438	25.0233	3.6630e-01	0.1273	0.007	1462.81	50.591	3.7380	38.482863
-0.023	4.1488	31.5613	25.0373	3.6630e-01	0.1273	0.011	1462.82	50.601	3.7385	38.482864
-0.036	4.1481	31.5657	25.0408	3.6630e-01	0.1273	0.011	1462.83	50.606	3.7388	38.482864
-0.023	4.1482	31.5800	25.0522	3.6630e-01	0.1273	0.011	1462.84	50.616	3.7391	38.482865
-0.024	4.1499	31.5911	25.0609	3.7851e-01	0.1273	0.011	1462.87	50.557	3.7343	38.482865
-0.023	4.1527	31.5908	25.0604	3.9072e-01	0.1273	0.011	1462.88	50.565	3.7347	38.482866
-0.023	4.1564	31.6066	25.0725	3.7851e-01	0.1261	0.011	1462.91	50.569	3.7342	38.482866
-0.036	4.1599	31.6124	25.0768	3.6630e-01	0.1285	0.011	1462.93	50.576	3.7343	38.482867
-0.024	4.1624	31.6030	25.0691	3.5409e-01	0.1273	0.011	1462.93	50.588	3.7352	38.482867
-0.023	4.1647	31.6138	25.0775	3.6630e-01	0.1273	0.011	1462.96	50.540	3.7312	38.482867
-0.023	4.1665	31.6046	25.0700	3.9072e-01	0.1273	0.011	1462.95	50.543	3.7315	38.482868
-0.037	4.1684	31.5843	25.0536	3.9072e-01	0.1273	0.011	1462.93	50.549	3.7323	38.482868
-0.023	4.1706	31.5898	25.0578	3.9072e-01	0.1273	0.007	1462.95	50.559	3.7327	38.482869
-0.036	4.1721	31.5840	25.0531	3.9072e-01	0.1273	0.015	1462.95	50.564	3.7331	38.482869
-0.023	4.1730	31.5792	25.0492	3.7851e-01	0.1273	0.011	1462.95	50.573	3.7338	38.482870
-0.024	4.1737	31.5931	25.0601	3.6630e-01	0.1273	0.011	1462.97	50.585	3.7343	38.482870
-0.036	4.1736	31.5846	25.0534	3.5409e-01	0.1273	0.015	1462.96	50.538	3.7310	38.482871
-0.023	4.1738	31.5809	25.0504	3.4188e-01	0.1273	0.007	1462.95	50.541	3.7313	38.482871
-0.023	4.1738	31.5866	25.0549	3.4188e-01	0.1273	0.011	1462.96	50.547	3.7316	38.482872
-0.024	4.1737	31.5663	25.0389	3.5409e-01	0.1273	0.011	1462.93	50.557	3.7328	38.482872
-0.036	4.1734	31.5575	25.0319	3.7851e-01	0.1273	0.007	1462.92	50.561	3.7334	38.482873
-0.023	4.1734	31.5578	25.0321	3.9072e-01	0.1273	0.011	1462.92	50.505	3.7293	38.482873
-0.036	4.1733	31.5410	25.0188	4.0293e-01	0.1273	0.011	1462.90	50.508	3.7299	38.482874
-0.024	4.1723	31.5437	25.0210	3.9072e-01	0.1273	0.007	1462.90	50.514	3.7304	38.482874
-0.023	4.1714	31.5566	25.0313	3.9072e-01	0.1285	0.015	1462.91	50.524	3.7308	38.482875
-0.011	4.1708	31.5600	25.0341	4.1514e-01	0.1285	0.015	1462.91	50.528	3.7311	38.482875
-0.037	4.1699	31.5898	25.0578	4.1514e-01	0.1273	0.011	1462.95	50.473	3.7263	38.482876
-0.023	4.1695	31.6056	25.0705	4.0293e-01	0.1285	0.015	1462.97	50.475	3.7262	38.482876
-0.023	4.1694	31.6133	25.0766	3.9072e-01	0.1285	0.011	1462.98	50.481	3.7264	38.482877
-0.011	4.1696	31.6303	25.0901	3.7851e-01	0.1273	0.011	1463.00	50.491	3.7267	38.482877
-0.024	4.1692	31.6270	25.0875	3.6630e-01	0.1273	0.015	1462.99	50.495	3.7271	38.482878
-0.023	4.1686	31.6265	25.0872	3.7851e-01	0.1273	0.011	1462.99	50.440	3.7231	38.482878
-0.023	4.1665	31.6360	25.0949	3.7851e-01	0.1273	0.011	1462.99	50.433	3.7226	38.482879
-0.023	4.1616	31.6214	25.0838	3.6630e-01	0.1285	0.011	1462.95	50.431	3.7232	38.482879
-0.024	4.1575	31.6111	25.0760	3.6630e-01	0.1273	0.007	1462.92	50.431	3.7239	38.482880
-0.011	4.1558	31.6138	25.0783	3.5409e-01	0.1273	0.011	1462.92	50.434	3.7242	38.482880
-0.036	4.1554	31.6016	25.0687	3.5409e-01	0.1273	0.011	1462.90	50.441	3.7250	38.482880
-0.013	4.1561	31.5983	25.0660	3.6630e-01	0.1273	0.011	1462.90	50.450	3.7258	38.482881
-0.023	4.1569	31.6029	25.0695	3.6630e-01	0.1285	0.011	1462.91	50.391	3.7212	38.482881
