DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.279	6.4392	32.6501	25.6412	2.1978e-01	0.1285	0.015	1473.52	47.446	3.2955	38.373681
0.279	6.4392	32.6498	25.6410	2.1978e-01	0.1285	0.015	1473.52	47.447	3.2956	38.373682
0.279	6.4389	32.6495	25.6408	2.0757e-01	0.1285	0.015	1473.52	47.441	3.2952	38.373682
0.292	6.4386	32.6499	25.6411	2.0757e-01	0.1285	0.015	1473.52	47.504	3.2996	38.373682
0.292	6.4381	32.6504	25.6416	2.0757e-01	0.1298	0.015	1473.52	47.451	3.2959	38.373683
0.290	6.4382	32.6505	25.6417	2.0757e-01	0.1285	0.015	1473.52	47.444	3.2954	38.373683
0.292	6.4382	32.6506	25.6418	2.0757e-01	0.1285	0.015	1473.52	47.444	3.2954	38.373684
0.303	6.4381	32.6499	25.6412	1.9536e-01	0.1285	0.015	1473.52	47.437	3.2950	38.373684
0.303	6.4379	32.6501	25.6414	1.9536e-01	0.1298	0.015	1473.52	47.430	3.2944	38.373685
0.279	6.4380	32.6507	25.6418	1.9536e-01	0.1285	0.015	1473.52	47.429	3.2944	38.373685
0.339	6.4381	32.6507	25.6419	1.9536e-01	0.1298	0.015	1473.52	47.422	3.2939	38.373686
0.303	6.4381	32.6507	25.6419	1.9536e-01	0.1285	0.015	1473.52	47.483	3.2981	38.373686
0.316	6.4382	32.6507	25.6419	1.9536e-01	0.1298	0.015	1473.52	47.420	3.2938	38.373687
0.303	6.4384	32.6504	25.6416	1.9536e-01	0.1285	0.015	1473.52	47.419	3.2937	38.373687
0.326	6.4384	32.6507	25.6418	1.9536e-01	0.1285	0.015	1473.52	47.418	3.2936	38.373688
0.316	6.4386	32.6508	25.6419	1.9536e-01	0.1298	0.015	1473.52	47.417	3.2935	38.373688
0.316	6.4388	32.6509	25.6419	1.9536e-01	0.1298	0.018	1473.52	47.416	3.2935	38.373689
0.316	6.4386	32.6513	25.6422	1.9536e-01	0.1285	0.015	1473.52	47.416	3.2934	38.373689
0.326	6.4391	32.6505	25.6416	1.9536e-01	0.1298	0.015	1473.53	47.415	3.2933	38.373690
0.316	6.4397	32.6501	25.6412	1.9536e-01	0.1285	0.015	1473.53	47.414	3.2932	38.373690
0.316	6.4402	32.6502	25.6412	1.9536e-01	0.1285	0.015	1473.53	47.474	3.2974	38.373691
0.303	6.4405	32.6503	25.6412	1.9536e-01	0.1285	0.015	1473.53	47.419	3.2935	38.373691
0.315	6.4405	32.6502	25.6411	1.9536e-01	0.1298	0.015	1473.53	47.418	3.2934	38.373692
0.303	6.4407	32.6501	25.6410	1.9536e-01	0.1298	0.015	1473.53	47.416	3.2933	38.373692
0.292	6.4406	32.6502	25.6412	1.9536e-01	0.1285	0.018	1473.53	47.477	3.2975	38.373693
0.303	6.4408	32.6501	25.6410	1.9536e-01	0.1285	0.015	1473.53	47.421	3.2936	38.373693
0.302	6.4416	32.6501	25.6409	1.9536e-01	0.1285	0.015	1473.53	47.481	3.2978	38.373694
0.292	6.4424	32.6500	25.6408	1.9536e-01	0.1285	0.015	1473.54	47.425	3.2938	38.373694
0.279	6.4427	32.6505	25.6411	1.9536e-01	0.1298	0.015	1473.54	47.485	3.2979	38.373695
0.268	6.4429	32.6505	25.6411	1.9536e-01	0.1285	0.015	1473.54	47.490	3.2983	38.373695
0.279	6.4432	32.6502	25.6408	1.9536e-01	0.1298	0.015	1473.54	47.495	3.2986	38.373696
